date,price,bedrooms,bathrooms,floors,waterfront,view,condition,sqft_above,sqft_basement,street,city,country
7/1/2014 0:00,1695000,4,2.75,2,0,2,5,3070,700,3333 S Plum St,Seattle,USA
7/1/2014 0:00,245000,3,2,1.5,0,0,5,1190,0,8301-8399 47th Ave S,Seattle,USA
7/1/2014 0:00,590000,3,2,1,0,0,4,910,500,7264 27th Ave NE,Seattle,USA
7/1/2014 0:00,695000,3,2,1.5,0,0,5,1680,820,922 N 72nd St,Seattle,USA
7/1/2014 0:00,402500,2,1,1,0,0,5,800,0,4235 4th Ave NW,Seattle,USA
7/1/2014 0:00,435000,3,2.5,2,0,0,3,2530,0,28219 NE 149th Pl,Duvall,USA
7/1/2014 0:00,660000,3,2,1,0,0,3,1970,600,15031 NE 144th St,Redmond,USA
7/1/2014 0:00,300000,3,2.75,1,0,0,3,1340,750,36529 2nd Ave SW,Federal Way,USA
7/1/2014 0:00,600000,5,2.25,1,0,0,3,1580,1400,4531 NE 106th St,Seattle,USA
7/1/2014 0:00,205000,3,1.75,1,0,0,3,1170,0,26118 189th Ct SE,Covington,USA
7/1/2014 0:00,357500,3,3.5,2,0,0,3,2080,0,28121 Maple Ridge Way SE,Maple Valley,USA
7/1/2014 0:00,1110000,5,3.25,2,0,0,4,2510,840,4776 34th Ave NE,Seattle,USA
7/1/2014 0:00,332888,2,2.5,2,0,0,3,950,100,101-115 26th Ave,Seattle,USA
7/1/2014 0:00,174000,2,1,1,0,0,3,900,0,102-1/2 5th Ave SW,Pacific,USA
7/1/2014 0:00,515000,2,1,1,0,0,5,1050,0,5609 9th Ave NW,Seattle,USA
7/1/2014 0:00,392000,5,2.25,1.5,0,0,3,2240,1500,22835 16th Ave S,Des Moines,USA
7/1/2014 0:00,485000,4,1.75,2,0,0,3,1430,0,216 20th Ave,Seattle,USA
7/1/2014 0:00,217500,3,1.75,1,0,0,4,1400,0,230 S 317th Pl,Federal Way,USA
7/1/2014 0:00,502000,3,2.25,2,0,0,4,1600,0,17120 166th Pl NE,Woodinville,USA
7/1/2014 0:00,820000,3,2.25,2,0,0,3,2880,0,16614 SE 50th Pl,Bellevue,USA
7/1/2014 0:00,1640000,3,3.25,2,0,3,4,2240,900,471 Wheeler St,Seattle,USA
7/1/2014 0:00,102500,2,1,1,0,0,3,820,0,9852 20th Ave SW,Seattle,USA
7/1/2014 0:00,925000,5,5.5,2,0,2,3,5190,0,6525 Cascade Ave SE,Snoqualmie,USA
7/1/2014 0:00,540000,4,2.5,1,0,0,4,1180,1000,9003 172nd Ave NE,Redmond,USA
7/1/2014 0:00,600000,2,1,1.5,0,0,3,910,0,100 20th Ave E,Seattle,USA
7/1/2014 0:00,406000,4,1,1.5,0,2,4,1580,0,10041 64th Ave S,Seattle,USA
7/1/2014 0:00,620000,4,3,1,0,0,5,1440,690,4002 50th Ave SW,Seattle,USA
7/1/2014 0:00,1060000,4,2.5,2,0,2,3,4570,0,1630 204th Pl NE,Sammamish,USA
7/1/2014 0:00,401000,3,2,1,0,0,3,1000,240,3027 230th Pl NE,Sammamish,USA
7/1/2014 0:00,725000,3,1.75,2,0,2,4,1860,0,3450 S King St,Seattle,USA
7/1/2014 0:00,276000,1,0.75,1,0,0,5,370,0,2508 NW 67th St,Seattle,USA
7/1/2014 0:00,500000,5,3.25,2,0,0,3,2180,950,265 Almak Ct NW,Issaquah,USA
7/1/2014 0:00,375000,3,1.75,1,0,0,4,1800,730,16621 SE 235th St,Kent,USA
7/1/2014 0:00,2300000,4,4.75,2,0,2,4,3390,580,1323 Willard Ave W,Seattle,USA
7/1/2014 0:00,260000,3,2.25,1,0,0,4,1300,620,10904 SE 212th St,Kent,USA
7/1/2014 0:00,1565000,4,2.75,1.5,0,1,4,2130,840,9563 NE 1st St,Bellevue,USA
7/1/2014 0:00,431000,4,2.5,2,0,0,3,2300,0,2309 Aberdeen Ave NE,Renton,USA
7/1/2014 0:00,321000,4,2.5,2,0,0,3,1830,0,27619 245th Ave SE,Maple Valley,USA
7/1/2014 0:00,433000,4,1.5,1,0,0,4,1180,370,4702 S Juneau St,Seattle,USA
7/1/2014 0:00,920000,4,3.5,2,0,0,3,4080,0,8950 237th Pl NE,Redmond,USA
7/1/2014 0:00,482000,3,2.25,2,0,0,3,1710,0,1022 215th Ave NE,Sammamish,USA
7/1/2014 0:00,712000,3,2.5,2,0,0,3,2375,0,6248 189th Pl NE,Redmond,USA
7/1/2014 0:00,505000,4,2.75,1,0,0,4,1100,1100,12241 SE 62nd St,Bellevue,USA
7/1/2014 0:00,2367000,3,2.25,1,1,3,3,1840,1690,7436 E Mercer Way,Mercer Island,USA
7/1/2014 0:00,452000,3,1.75,1,0,0,4,1110,0,5321-5327 156th Dr NE,Redmond,USA
7/1/2014 0:00,581000,4,1,1.5,0,0,3,1630,0,1819-1827 25th Ave,Seattle,USA
7/1/2014 0:00,952500,4,1.5,2,0,0,4,2550,0,1901 25th Ave E,Seattle,USA
7/1/2014 0:00,808000,4,2.25,2,0,0,4,2500,0,14586 NE 58th St,Bellevue,USA
7/1/2014 0:00,476000,4,3,1,0,0,3,1590,1300,6516 43rd Ave NE,Seattle,USA
7/1/2014 0:00,535000,4,1.75,1.5,0,0,4,1420,0,3027 NW 67th St,Seattle,USA
7/1/2014 0:00,1356925,4,3.5,2,0,3,5,3170,1100,3017 42nd Ave W,Seattle,USA
7/1/2014 0:00,629800,3,2.5,2,0,0,3,2220,170,329 NE Eagle Way,Issaquah,USA
7/1/2014 0:00,417838,4,2.5,2,0,0,3,2530,0,27416 208th Ave SE,Maple Valley,USA
7/1/2014 0:00,399895,4,2.5,2,0,0,3,2701,0,5535 Elaine Ave SE,Auburn,USA
7/1/2014 0:00,825000,4,2.75,2,0,0,3,3990,0,9342 221st PI NE,Redmond,USA
7/1/2014 0:00,300000,4,2.5,2,0,0,3,2303,0,13328 SE 308 Ct,Auburn,USA
7/1/2014 0:00,640000,2,2.25,3,0,0,3,1540,0,1816 11th Ave,Seattle,USA
7/1/2014 0:00,460000,3,2.5,2,0,0,3,940,510,1406B NW 64th St,Seattle,USA
7/1/2014 0:00,525000,2,2.5,2,0,0,3,1040,120,2067 Gilman Dr W,Seattle,USA
7/1/2014 0:00,499990,4,2.75,2,0,0,3,2910,0,1141 SE 11th St,North Bend,USA
7/1/2014 0:00,1020000,4,3.5,2,0,0,3,3770,0,104 6th St S,Kirkland,USA
7/2/2014 0:00,675000,5,2.25,1,0,0,3,1450,1450,14301-14399 SE 63rd St,Bellevue,USA
7/2/2014 0:00,512031,3,1.75,1,0,2,3,770,770,6528 3rd Ave NW,Seattle,USA
7/2/2014 0:00,310000,2,1,1,0,0,4,700,0,929 N 77th St,Seattle,USA
7/2/2014 0:00,1075000,3,2.5,1,0,0,3,1680,1600,3842 NE 92nd St,Seattle,USA
7/2/2014 0:00,255000,4,2,1,0,0,3,1430,1000,8019 S 117th St,Seattle,USA
7/2/2014 0:00,435000,3,2.5,2,0,0,3,1900,0,Tolt Pipeline Trail,Bothell,USA
7/2/2014 0:00,453000,3,2,1,0,0,3,1260,400,13417 110th Pl NE,Kirkland,USA
7/2/2014 0:00,260000,4,2,2,0,0,4,1620,0,23109 125th Ave SE,Kent,USA
7/2/2014 0:00,659000,4,2,1,0,0,4,2090,0,3738 86th Ave SE,Mercer Island,USA
7/2/2014 0:00,223000,3,2,1,0,0,4,1110,0,22124 112th Pl SE,Kent,USA
7/2/2014 0:00,851000,5,3.25,2,0,0,3,2550,1210,4412 170th Ave SE,Bellevue,USA
7/2/2014 0:00,605000,3,2.25,1,0,0,4,1530,550,2408 178th Ave NE,Redmond,USA
7/2/2014 0:00,895000,4,2.25,1,0,0,3,1330,620,2220 5th Ave N,Seattle,USA
7/2/2014 0:00,519000,5,2.25,1,0,1,3,1470,1100,1316 SW 172nd St,Normandy Park,USA
7/2/2014 0:00,535000,3,1.75,1,0,0,3,1390,940,14506 NE 184th Pl,Woodinville,USA
7/2/2014 0:00,489000,3,3,2,0,0,3,3700,0,3309 S 194th St,SeaTac,USA
7/2/2014 0:00,250000,3,2.25,1,0,0,3,1520,400,249 S 163rd Pl,Burien,USA
7/2/2014 0:00,580000,3,2.25,1.5,0,0,3,1200,700,1121 27th Ave,Seattle,USA
7/2/2014 0:00,1038000,4,1.75,1,0,0,4,1440,0,10208 NE 26th St,Bellevue,USA
7/2/2014 0:00,605000,4,2.25,1,0,0,5,1520,1420,15611 72nd Ave NE,Kenmore,USA
7/2/2014 0:00,599950,4,3.5,2,0,0,3,1810,690,7928 150th Ct NE,Redmond,USA
7/2/2014 0:00,700000,3,2.5,2,0,0,3,2490,0,23203 NE 78th Way,Redmond,USA
7/2/2014 0:00,480000,3,2,1,0,0,4,1470,0,13341 12th Ave NE,Seattle,USA
7/2/2014 0:00,329950,4,2.5,2,0,0,3,2120,0,23834 SE 248th Pl,Maple Valley,USA
7/2/2014 0:00,250000,3,1.75,1,0,0,3,1200,0,10858 SE 200th St,Kent,USA
7/2/2014 0:00,345000,5,2.5,2,0,0,3,2450,0,11207 SE 272nd Pl,Kent,USA
7/2/2014 0:00,175000,4,2.5,2,0,0,3,1780,0,2401-2499 S 244th St,Des Moines,USA
7/2/2014 0:00,185000,5,1,1.5,0,0,3,1090,500,10626 12th Ave SW,Seattle,USA
7/2/2014 0:00,411000,4,2,2,0,0,4,2370,0,35516 44th Ave S,Auburn,USA
7/2/2014 0:00,690000,3,1.5,2,0,0,3,1760,0,2314 10th Ave E,Seattle,USA
7/2/2014 0:00,265000,4,3,1,0,0,4,1940,0,15022 25th Ave NE,Shoreline,USA
7/2/2014 0:00,720000,4,3,1.5,0,0,4,2180,1370,17325 102nd Ave NE,Bothell,USA
7/2/2014 0:00,256000,4,2.5,2,0,0,3,2050,0,1327 S 277th Pl,Des Moines,USA
7/2/2014 0:00,255000,4,2.25,2,0,0,3,1680,0,11631 SE 308th Pl,Auburn,USA
7/2/2014 0:00,540000,3,2.25,2,0,0,3,1320,0,3404 E Cherry St,Seattle,USA
7/2/2014 0:00,481015,3,2.25,2,0,0,3,1550,0,10600-10650 117th Pl NE,Kirkland,USA
7/2/2014 0:00,575000,3,1.75,1,0,0,5,1590,1090,100 Mt Si Pl NW,Issaquah,USA
7/2/2014 0:00,339950,3,2.5,1,0,0,3,1840,550,27622 195th Ave SE,Kent,USA
7/2/2014 0:00,475000,4,2.5,2,0,0,4,2040,0,15320 Corliss Pl N,Shoreline,USA
7/2/2014 0:00,732000,3,3.75,2.5,0,4,4,2020,650,3741 Belvidere Ave SW,Seattle,USA
7/2/2014 0:00,860000,4,1.75,1.5,0,0,4,1880,0,15 Raye St,Seattle,USA
7/2/2014 0:00,389000,4,1.75,1.5,0,0,4,1500,900,2148 N 115th St,Seattle,USA
7/2/2014 0:00,645000,3,1.75,1,0,0,4,1370,900,10514 14th Ave NW,Seattle,USA
7/2/2014 0:00,475000,4,2.5,2,0,0,5,1850,0,13617 135th Ave NE,Kirkland,USA
7/2/2014 0:00,550000,4,2.75,1,0,0,3,1430,730,9417 25th Ave NE,Seattle,USA
7/2/2014 0:00,305000,2,1,1,0,0,3,1360,800,14717 58th Ave S,Tukwila,USA
7/2/2014 0:00,782000,2,1.5,1.5,0,2,4,1320,250,1922 5th Ave W,Seattle,USA
7/2/2014 0:00,545000,3,2,1.5,0,0,4,1340,0,4714 54th Ave S,Seattle,USA
7/2/2014 0:00,394500,4,2.5,2,0,0,3,3002,0,11619 SE 200th St,Kent,USA
7/2/2014 0:00,600000,5,2,1,0,0,5,1110,1080,14314 NE 72nd St,Redmond,USA
7/2/2014 0:00,1300000,4,1.75,1,0,0,4,2610,0,1509 85th Ave NE,Clyde Hill,USA
7/2/2014 0:00,300000,2,1,1,0,0,3,1010,0,16036 6th Ave NE,Shoreline,USA
7/2/2014 0:00,330000,4,2.5,2,0,0,3,2105,0,27631-27699 145th Pl SE,Kent,USA
7/2/2014 0:00,723000,4,2.25,1.5,0,0,3,1630,800,1503 45th Ave SW,Seattle,USA
7/2/2014 0:00,2271150,4,3.25,1,0,0,4,4040,0,7623 Overlake Dr W,Medina,USA
7/2/2014 0:00,480000,5,2.5,2,0,0,3,2160,0,7001 Autumn Ave SE,Snoqualmie,USA
7/2/2014 0:00,496000,2,1,1,0,0,3,900,0,219 NW 56th St,Seattle,USA
7/2/2014 0:00,625000,3,3,3,0,0,3,1540,280,10 W Etruria St,Seattle,USA
7/2/2014 0:00,475000,4,2,1,0,0,5,1050,1050,11719 33rd Pl NE,Seattle,USA
7/2/2014 0:00,275250,3,2.25,2,0,0,4,1520,0,23017 SE 281st Ct,Maple Valley,USA
7/2/2014 0:00,253000,2,1,1,0,0,4,940,370,11414 SE 230th Pl,Kent,USA
7/2/2014 0:00,630000,4,2.5,1,0,0,4,1410,780,11607 NE 103rd Pl,Kirkland,USA
7/2/2014 0:00,660500,5,2.5,1.5,0,0,5,1720,1230,2739 31st Ave S,Seattle,USA
7/2/2014 0:00,262000,5,1,1,0,0,3,1580,290,903 S 101st St,Seattle,USA
7/2/2014 0:00,2147500,3,3.5,2,0,4,5,3040,1620,2826 10th Ave E,Seattle,USA
7/2/2014 0:00,552000,3,2.5,1,0,0,3,1840,0,300 142nd Ave NE,Bellevue,USA
7/2/2014 0:00,1411600,2,2.5,2,0,4,5,2610,570,4631 Somerset Ave SE,Bellevue,USA
7/2/2014 0:00,736000,2,1,1,0,0,3,1100,400,2401-2599 Lorentz Pl N,Seattle,USA
7/2/2014 0:00,355000,3,1.75,1.5,0,0,3,1730,0,18010 N Park Pl N,Shoreline,USA
7/2/2014 0:00,305000,3,1,1,0,0,3,1010,570,12633 SE 158th St,Renton,USA
7/2/2014 0:00,484998,4,2.5,2,0,0,3,1540,0,2520 Mulberry Walk NE,Issaquah,USA
7/2/2014 0:00,1054690,4,3.5,2,0,0,3,2610,780,3906 W Briarcliff Ln,Seattle,USA
7/2/2014 0:00,334500,2,1.5,2,0,0,3,830,0,2300 14th Ave S,Seattle,USA
7/2/2014 0:00,475000,4,2.75,2,0,0,3,2620,0,996 SE 12th St,North Bend,USA
7/2/2014 0:00,309780,3,2.5,2,0,0,3,2242,0,Bennett Ave SE,Auburn,USA
7/2/2014 0:00,795000,4,2.5,2,0,0,3,2890,0,15941 SE Cougar Mountain Way,Bellevue,USA
7/2/2014 0:00,274500,3,2.25,2,0,0,3,1450,0,26133 242nd Ave SE,Maple Valley,USA
7/2/2014 0:00,265050,2,1.5,2,0,0,3,800,0,5257 23rd Ave SW,Seattle,USA
7/2/2014 0:00,567500,3,2.5,2,0,0,3,1880,400,561 Mountain View Ln NW,Issaquah,USA
7/2/2014 0:00,915000,3,4.5,2,0,0,3,3120,730,21101-21199 NE 78th St,Redmond,USA
7/3/2014 0:00,285000,5,2.5,2,0,0,3,2270,0,12840 SE 307th Pl,Auburn,USA
7/3/2014 0:00,445838,3,2.5,2,0,0,3,2250,0,10010 37th Ave SW,Seattle,USA
7/3/2014 0:00,304900,4,1.75,1,0,0,4,1610,990,23030 100th Ave SE,Kent,USA
7/3/2014 0:00,940000,4,2,2,0,0,5,2490,0,4558 91st Ave SE,Mercer Island,USA
7/3/2014 0:00,1127000,4,2.5,2,0,0,4,3160,0,709 7th St S,Kirkland,USA
7/3/2014 0:00,835000,4,4.25,2,0,0,3,4930,0,32805 145th Pl SE,Auburn,USA
7/3/2014 0:00,290000,3,1,1,0,0,3,1440,0,1901 Shattuck Ave S,Renton,USA
7/3/2014 0:00,250000,3,1.75,1,0,0,4,1770,0,1201-1215 O St NE,Auburn,USA
7/3/2014 0:00,342000,4,2.5,2,0,0,3,2300,0,24612 102nd Pl SE,Kent,USA
7/3/2014 0:00,1012000,4,2.5,2,0,0,3,2980,0,6410 141st Ave SE,Bellevue,USA
7/3/2014 0:00,400000,4,2.25,1,0,0,4,1300,930,2357 N 187th St,Shoreline,USA
7/3/2014 0:00,312500,3,1.75,1,0,0,3,930,900,306 S 15th St,Renton,USA
7/3/2014 0:00,267000,3,1,1,0,0,4,1020,720,4035 S 150th St,Tukwila,USA
7/3/2014 0:00,575000,3,1.75,1,0,0,3,1410,120,4931 SW Forney St,Seattle,USA
7/3/2014 0:00,810000,3,1.5,1,0,0,4,1520,0,9530 NE 5th St,Bellevue,USA
7/3/2014 0:00,850000,3,2.5,2,0,2,5,2430,800,2431 NW Neptune Pl,Seattle,USA
7/3/2014 0:00,1015000,3,3.25,2,0,0,3,2730,890,3505 W McGraw St,Seattle,USA
7/3/2014 0:00,1100000,4,3.75,2,0,0,3,5070,0,5725 251st Ct NE,Redmond,USA
7/3/2014 0:00,240000,3,1.75,1,0,0,3,1570,0,17820 1st Avenue South,Burien,USA
7/3/2014 0:00,198000,4,1.75,1,0,0,4,1050,1030,4114 S 294th St,Auburn,USA
7/3/2014 0:00,565000,4,2.5,1,0,0,4,1430,800,14021 NE 62nd St,Redmond,USA
7/3/2014 0:00,1195000,5,3,2,0,0,3,2540,880,7657-7801 E Mercer Way,Mercer Island,USA
7/3/2014 0:00,340000,8,2.75,1,0,0,3,1470,1320,17512 Corliss Ave N,Shoreline,USA
7/3/2014 0:00,815000,4,2.5,2,0,0,3,3150,0,9714 132nd Ave NE,Kirkland,USA
7/3/2014 0:00,1875000,4,3.25,2,0,0,3,3930,0,10924 NE 18th Pl,Bellevue,USA
7/3/2014 0:00,588000,5,3,2,0,0,5,1490,700,8314 Jones Ave NW,Seattle,USA
7/3/2014 0:00,280500,4,2.5,2,0,0,3,1890,0,30021 114th Way SE,Auburn,USA
7/3/2014 0:00,390000,4,2,1,0,0,3,1900,0,17116 SE Covington Sawyer Rd,Kent,USA
7/3/2014 0:00,509000,2,1.5,2,0,0,3,1930,0,78 145th Pl SE,Bellevue,USA
7/3/2014 0:00,490600,3,2.5,2,0,0,3,3316,0,33247-33248 2nd Pl SW,Federal Way,USA
7/3/2014 0:00,650000,3,1.5,1,0,0,5,1380,0,2719 63rd Ave SE,Mercer Island,USA
7/3/2014 0:00,715000,3,4,3,0,4,3,2080,0,4326 Greenwood Ave N,Seattle,USA
7/3/2014 0:00,529950,3,1,1.5,0,0,5,1240,0,820 NW 64th St,Seattle,USA
7/3/2014 0:00,265000,3,1,1,0,0,5,1020,0,3704 NE 9th Ct,Renton,USA
7/3/2014 0:00,1755000,3,2,2,0,0,3,2360,0,1242 15th Ave E,Seattle,USA
7/3/2014 0:00,1140000,3,2.5,1.5,0,1,4,2110,670,2800-2998 194th Ave SE,Sammamish,USA
7/3/2014 0:00,610000,3,2,1,0,0,3,1430,870,335-345 105th Ave SE,Bellevue,USA
7/3/2014 0:00,554729,4,2.5,2,0,0,5,1730,290,4109 W Bertona St,Seattle,USA
7/3/2014 0:00,395000,5,1.75,1,0,2,3,1360,480,2716 SW 170th St,Burien,USA
7/3/2014 0:00,341000,3,1,1.5,0,0,3,1390,0,8116 8th Ave NE,Seattle,USA
7/3/2014 0:00,264500,4,2.25,1,0,0,4,1200,860,2152 SW 323rd St,Federal Way,USA
7/3/2014 0:00,395000,4,2.75,1.5,0,0,3,2640,0,19803 121st Ave SE,Kent,USA
7/3/2014 0:00,640000,3,2.25,1,0,0,3,1980,0,3060 124th Ave NE,Bellevue,USA
7/3/2014 0:00,430000,3,1.5,1,0,0,3,1030,780,7321 39th Ave NE,Seattle,USA
7/3/2014 0:00,410000,4,2.5,1,0,0,5,1700,0,14214 81st Ave NE,Kirkland,USA
7/3/2014 0:00,220000,4,1,1.5,0,0,3,1200,0,7943 13th Ave SW,Seattle,USA
7/3/2014 0:00,1625000,4,3.25,2,0,0,3,2150,830,1820 38th Ave E,Seattle,USA
7/3/2014 0:00,405500,2,2.75,2,0,0,3,1120,230,9126 45th Ave SW,Seattle,USA
7/3/2014 0:00,633000,4,2.5,1,0,3,3,1980,380,3323-3325 33rd Ave SW,Seattle,USA
7/3/2014 0:00,295950,2,1,1,0,0,3,1190,0,1610 N 185th St,Shoreline,USA
7/3/2014 0:00,1042031,4,5,2,0,0,4,4110,0,2808 120th Ave NE,Bellevue,USA
7/3/2014 0:00,605000,4,2.5,1,0,0,3,1420,1380,16674 SE 17th St,Bellevue,USA
7/3/2014 0:00,255000,2,1.5,2,0,0,3,920,0,10740 Stone Ave N,Seattle,USA
7/3/2014 0:00,474000,3,1.75,2,0,0,3,1530,0,10828 157th Ave NE,Redmond,USA
7/3/2014 0:00,370000,2,1,1,0,0,3,860,0,9257 7th Ave NW,Seattle,USA
7/3/2014 0:00,288000,3,2.5,2,0,0,3,1520,0,22412 SE 243rd St,Maple Valley,USA
7/3/2014 0:00,100000,2,0.75,1,0,0,4,660,0,749 1st Ave N,Kent,USA
7/3/2014 0:00,1150000,5,2.5,2,0,0,3,3580,0,409 20th Ave,Kirkland,USA
7/3/2014 0:00,600000,5,2.25,2,0,0,4,3000,0,17612 NE 30th Pl,Redmond,USA
7/3/2014 0:00,515000,5,3.25,1,0,0,5,1390,1350,10723 NE 189th St,Bothell,USA
7/3/2014 0:00,345000,4,2.5,2,0,0,3,2040,0,455 S 190th St,Burien,USA
7/3/2014 0:00,975000,6,2.75,2,1,4,3,2520,0,3405 SW Seola Ln,Seattle,USA
7/3/2014 0:00,850000,3,2,2,0,0,3,2470,0,3914 88th Ave SE,Mercer Island,USA
7/3/2014 0:00,439990,3,2.5,2,0,0,3,1300,630,3433 21st Ave W,Seattle,USA
7/3/2014 0:00,554950,3,2.5,2,0,0,3,2950,0,409 Pasco Pl NE,Renton,USA
7/3/2014 0:00,605000,3,2.5,2,0,0,3,2610,0,7102 Curtis Dr SE,Snoqualmie,USA
7/3/2014 0:00,609000,3,1.75,3,0,0,3,1630,0,3644 Phinney Ave N,Seattle,USA
7/3/2014 0:00,425000,3,1.5,3,0,0,3,1400,0,1018 NE 96th St,Seattle,USA
7/3/2014 0:00,399900,2,1.75,1.5,0,0,3,900,510,932-968 NE High St,Issaquah,USA
7/3/2014 0:00,1025000,4,3.5,2,0,0,3,4370,0,5350 NE 16th St,Renton,USA
7/3/2014 0:00,2351956,4,4.25,2,0,1,3,4000,1010,6410 E Mercer Way,Mercer Island,USA
7/3/2014 0:00,519995,4,3,2,0,0,3,2590,0,14012 163rd Pl SE,Renton,USA
7/4/2014 0:00,625000,3,1.5,1,0,0,5,1300,0,619 9th Ave,Kirkland,USA
7/4/2014 0:00,600000,3,2.5,2,0,0,3,2320,0,769-821 Big Tree Dr NW,Issaquah,USA
7/5/2014 0:00,1200000,4,2.5,2,0,0,3,2700,0,124 NE 60th St,Seattle,USA
7/5/2014 0:00,1738000,4,2.25,2,0,0,4,2260,660,1987 Shenandoah Dr E,Seattle,USA
7/5/2014 0:00,671000,4,3,1.5,0,0,3,1750,1380,4222 NE 72nd St,Seattle,USA
7/5/2014 0:00,459500,3,1.75,1,0,0,3,1030,440,14301 Wallingford Ave N,Seattle,USA
7/5/2014 0:00,499000,3,2.5,3,0,0,3,1390,150,2841 13th Ave W,Seattle,USA
7/6/2014 0:00,1280000,4,2.5,1.5,0,4,3,2020,1140,1730 Walnut Ave SW,Seattle,USA
7/6/2014 0:00,395000,3,1.75,1,0,0,3,1480,0,13547 104th Pl NE,Kirkland,USA
7/7/2014 0:00,861990,5,2.75,2,0,0,3,3595,0,9622 242nd Way NE,Redmond,USA
7/7/2014 0:00,382500,2,1,1,0,0,3,1190,0,3825 NE 117th St,Seattle,USA
7/7/2014 0:00,404950,4,2.25,1,0,0,4,2340,0,19415 SE 342nd St,Auburn,USA
7/7/2014 0:00,530000,3,1.75,1,0,0,3,870,450,2108 NE 54th St,Seattle,USA
7/7/2014 0:00,195000,2,1,1,0,0,4,1190,0,205 SW Gibson Ln,Issaquah,USA
7/7/2014 0:00,747500,4,2.25,2,0,0,4,2350,0,16327 Inglewood Pl NE,Kenmore,USA
7/7/2014 0:00,199990,3,1,1,0,0,3,1100,0,214 SW 305th St,Federal Way,USA
7/7/2014 0:00,548800,4,1,1.5,0,0,3,1260,400,8612 8th Ave NE,Seattle,USA
7/7/2014 0:00,870000,4,3,1.5,0,0,3,2680,360,200 E Lake Sammamish Pkwy NE,Sammamish,USA
7/7/2014 0:00,588000,3,2,2,0,0,5,1860,0,8222 16th Ave NE,Seattle,USA
7/7/2014 0:00,775000,4,3.25,2,0,0,3,2500,1600,18096-18162 NE 143rd Pl,Woodinville,USA
7/7/2014 0:00,670000,6,3,2,0,0,4,2620,1430,14717 245th Ave SE,Issaquah,USA
7/7/2014 0:00,445000,2,2,2,0,0,3,1240,0,2847 NW 70th St,Seattle,USA
7/7/2014 0:00,300000,4,3,1,0,0,3,2200,0,17237 129th Ave SE,Renton,USA
7/7/2014 0:00,480000,3,2.25,1,0,0,4,1130,550,305 158th Pl SE,Bellevue,USA
7/7/2014 0:00,300000,3,1,1.5,0,0,5,930,0,8631 17th Ave SW,Seattle,USA
7/7/2014 0:00,360000,3,1.5,2,0,0,3,1800,0,3714 S 128th St,Tukwila,USA
7/7/2014 0:00,527000,6,3.5,1,0,0,3,1500,1500,12750 27th Ave NE,Seattle,USA
7/7/2014 0:00,875000,3,1.5,1,0,0,4,1820,0,2424 109th Ave SE,Bellevue,USA
7/7/2014 0:00,266000,4,2.25,2,0,0,4,1995,0,33724 27th Pl SW,Federal Way,USA
7/7/2014 0:00,866000,4,3.25,2,0,0,3,3990,0,Nuthatch Trail,Redmond,USA
7/7/2014 0:00,335950,2,1.5,1,0,0,5,800,0,10203 42nd Ave SW,Seattle,USA
7/7/2014 0:00,215000,3,1,1,0,0,5,960,0,1625 SW 351st St,Federal Way,USA
7/7/2014 0:00,481000,4,2.5,2,0,0,3,2286,0,1831 NE 29th Ct,Renton,USA
7/7/2014 0:00,320000,3,1.75,1,0,0,3,1270,950,5608 NE 204th St,Kenmore,USA
7/7/2014 0:00,295000,3,1.75,1.5,0,0,4,1940,0,1708 Franklin St,Enumclaw,USA
7/7/2014 0:00,295000,3,1.5,2,0,0,4,1640,0,9047 4th Ave S,Seattle,USA
7/7/2014 0:00,320000,3,1,1,0,0,4,1120,0,17722 199th Ave NE,Woodinville,USA
7/7/2014 0:00,780000,4,2,1,0,2,3,1400,1200,1937 10th Ave W,Seattle,USA
7/7/2014 0:00,437500,3,2,2,0,0,5,1490,0,309 NW 89th St,Seattle,USA
7/7/2014 0:00,443000,5,1.75,1.5,0,0,3,1650,0,814 20th Ave S,Seattle,USA
7/7/2014 0:00,575000,4,2.5,2,0,0,3,2400,0,22447 NE 9th Dr,Sammamish,USA
7/7/2014 0:00,245000,2,1,1,0,0,3,1190,310,12226 Phinney Ave N,Seattle,USA
7/7/2014 0:00,450000,3,2.5,2,0,0,3,1990,0,14543 86th Pl NE,Kenmore,USA
7/7/2014 0:00,536000,2,1.5,2,0,0,3,1030,100,5412 6th Ave NW,Seattle,USA
7/7/2014 0:00,685000,3,3.25,2,0,0,4,2030,0,16725 NE 42nd Ct,Redmond,USA
7/7/2014 0:00,373000,4,1.75,2,0,0,4,1590,0,16016 Burke Ave N,Shoreline,USA
7/7/2014 0:00,450000,3,1.75,1,0,0,4,1480,0,6201 147th Ct NE,Redmond,USA
7/7/2014 0:00,645000,4,2.5,2,0,0,3,2690,0,4117 211th Pl NE,Sammamish,USA
7/7/2014 0:00,1275000,3,2.5,2,0,3,3,3870,0,17002 SE 14th Ln,Bellevue,USA
7/7/2014 0:00,230000,3,1,1,0,0,3,1390,0,880 Monroe Ave NE,Renton,USA
7/7/2014 0:00,593000,3,2.75,2,0,0,3,1690,140,2101-2499 NW Stoney Creek Dr,Issaquah,USA
7/7/2014 0:00,558000,2,2,1,0,0,5,790,790,4052 41st Ave SW,Seattle,USA
7/7/2014 0:00,538250,3,2.25,2,0,3,3,2590,0,23105 Marine View Dr S,Des Moines,USA
